ensembl_gene_id hgnc_symbol hgnc_id chromosome_name start_position end_position gene_biotype
ENSG00000163462 TRIM46 HGNC:19019 1 155173787 155184971 protein_coding
ENSG00000176029 C11orf16 HGNC:1169 11 8920076 8933006 protein_coding
ENSG00000160602 NEK8 HGNC:13387 17 28725897 28743455 protein_coding
ENSG00000105699 LSR HGNC:29572 19 35248330 35267964 protein_coding
ENSG00000204248 COL11A2 HGNC:2187 6 33162681 33192499 protein_coding
ENSG00000139211 AMIGO2 HGNC:24073 12 47075707 47079959 protein_coding
ENSG00000176009 ASCL3 HGNC:740 11 8937579 8938211 protein_coding
ENSG00000175348 TMEM9B HGNC:1168 11 8947202 8965011 protein_coding
ENSG00000198178 CLEC4C HGNC:13258 12 7729383 7751605 protein_coding
ENSG00000076604 TRAF4 HGNC:12034 17 28744005 28750956 protein_coding
ENSG00000135709 KIAA0513 HGNC:29058 16 85027751 85094230 protein_coding
ENSG00000162924 REL HGNC:9954 2 60881521 60931612 protein_coding
ENSG00000175352 NRIP3 HGNC:1167 11 8980576 9004049 protein_coding
ENSG00000139220 PPFIA2 HGNC:9246 12 81257975 81759553 protein_coding
ENSG00000163320 CGGBP1 HGNC:1888 3 88051944 88149885 protein_coding
ENSG00000185499 MUC1 HGNC:7508 1 155185824 155192916 protein_coding
ENSG00000175356 SCUBE2 HGNC:30425 11 9019476 9138114 protein_coding
ENSG00000175105 ZNF654 HGNC:25612 3 88059255 88144660 protein_coding
ENSG00000132026 RTBDN HGNC:30310 19 12825478 12835428 protein_coding
ENSG00000109101 FOXN1 HGNC:12765 17 28506243 28538900 protein_coding
ENSG00000183873 SCN5A HGNC:10593 3 38548057 38649687 protein_coding
ENSG00000186487 MYT1L HGNC:7623 2 1789113 2331664 protein_coding
ENSG00000238083 LRRC37A2 HGNC:32404 17 46511511 46555650 protein_coding
ENSG00000180096 SEPTIN1 HGNC:2879 16 30378133 30395991 protein_coding
ENSG00000073969 NSF HGNC:8016 17 46590669 46757464 protein_coding
ENSG00000105707 HPN HGNC:5155 19 35040506 35066573 protein_coding
ENSG00000174938 SEZ6L2 HGNC:30844 16 29871159 29899550 protein_coding
ENSG00000204231 RXRB HGNC:10478 6 33193588 33200665 protein_coding
ENSG00000184014 DENND5A HGNC:19344 11 9138825 9265959 protein_coding
ENSG00000126453 BCL2L12 HGNC:13787 19 49665142 49673916 protein_coding
ENSG00000123700 KCNJ2 HGNC:6263 17 70168673 70180044 protein_coding
ENSG00000250506 CDK3 HGNC:1772 17 76000906 76005999 protein_coding
ENSG00000186919 ZACN HGNC:29504 17 76071961 76083666 protein_coding
ENSG00000122008 POLK HGNC:9183 5 75511756 75601144 protein_coding
ENSG00000112473 SLC39A7 HGNC:4927 6 33200445 33204439 protein_coding
ENSG00000182687 GALR2 HGNC:4133 17 76074781 76077537 protein_coding
ENSG00000182473 EXOC7 HGNC:23214 17 76081016 76121576 protein_coding
ENSG00000204228 HSD17B8 HGNC:3554 6 33204655 33206831 protein_coding
ENSG00000204227 RING1 HGNC:10018 6 33208500 33212722 protein_coding
ENSG00000188368 PRR19 HGNC:33728 19 42302098 42310814 protein_coding
ENSG00000167377 ZNF23 HGNC:13023 16 71447597 71463095 protein_coding
ENSG00000223501 VPS52 HGNC:10518 6 33250272 33272047 protein_coding
ENSG00000142002 DPP9 HGNC:18648 19 4675224 4724673 protein_coding
ENSG00000140839 CLEC18B HGNC:33849 16 74408270 74421953 protein_coding
ENSG00000189045 ANKDD1B HGNC:32525 5 75611182 75681773 protein_coding
ENSG00000259803 SLC22A31 HGNC:27091 16 89195761 89201651 protein_coding
ENSG00000039139 DNAH5 HGNC:2950 5 13690328 14011818 protein_coding
ENSG00000255524 NPIPB8 HGNC:37490 16 28637654 28658744 protein_coding
ENSG00000162078 ZG16B HGNC:30456 16 2830169 2839585 protein_coding
ENSG00000166471 TMEM41B HGNC:28948 11 9280654 9314636 protein_coding
ENSG00000172530 BANP HGNC:13450 16 87949244 88077318 protein_coding
ENSG00000231500 RPS18 HGNC:10401 6 33272075 33276511 protein_coding
ENSG00000188321 ZNF559 HGNC:28197 19 9323772 9351162 protein_coding
ENSG00000205339 IPO7 HGNC:9852 11 9384652 9448127 protein_coding
ENSG00000235863 B3GALT4 HGNC:919 6 33277123 33284832 protein_coding
ENSG00000227057 WDR46 HGNC:13923 6 33279108 33289247 protein_coding
ENSG00000185201 IFITM2 HGNC:5413 11 303655 309397 protein_coding
ENSG00000070808 CAMK2A HGNC:1460 5 150219491 150290093 protein_coding
ENSG00000125743 SNRPD2 HGNC:11159 19 45687460 45692569 protein_coding
ENSG00000073282 TP63 HGNC:15979 3 189631389 189897276 protein_coding
ENSG00000110448 CD5 HGNC:1685 11 61102489 61127852 protein_coding
ENSG00000171942 OR10H2 HGNC:8173 19 15728024 15729052 protein_coding
ENSG00000260001 TGFBR3L HGNC:44152 19 7914830 7919097 protein_coding
ENSG00000168995 SIGLEC7 HGNC:10876 19 51142299 51153526 protein_coding
ENSG00000167987 VPS37C HGNC:26097 11 61130257 61161615 protein_coding
ENSG00000204220 PFDN6 HGNC:4926 6 33289302 33298401 protein_coding
ENSG00000229859 PGA3 HGNC:8885 11 61203307 61213098 protein_coding
ENSG00000129450 SIGLEC9 HGNC:10878 19 51124906 51136651 protein_coding
ENSG00000237441 RGL2 HGNC:9769 6 33291654 33298942 protein_coding
ENSG00000261949 GFY HGNC:44663 19 49423749 49428987 protein_coding
ENSG00000099341 PSMD8 HGNC:9566 19 38374550 38383824 protein_coding
ENSG00000185164 NOMO2 HGNC:22652 16 18417325 18562211 protein_coding
ENSG00000256713 PGA5 HGNC:8887 11 61241175 61251444 protein_coding
ENSG00000204532 ZSCAN5C HGNC:34294 19 56202273 56209200 protein_coding
ENSG00000129654 FOXJ1 HGNC:3816 17 76136333 76141245 protein_coding
ENSG00000179284 DAND5 HGNC:26780 19 12965159 12974760 protein_coding
ENSG00000172519 OR10H5 HGNC:15389 19 15787661 15800357 protein_coding
ENSG00000171936 OR10H3 HGNC:8174 19 15737985 15742343 protein_coding
ENSG00000237521 OR7E24 HGNC:8396 19 9247344 9252625 protein_coding
ENSG00000094661 OR1I1 HGNC:8207 19 15082211 15092970 protein_coding
ENSG00000180448 ARHGAP45 HGNC:17102 19 1065923 1086628 protein_coding
ENSG00000182628 SKA2 HGNC:28006 17 59109857 59155260 protein_coding
ENSG00000167992 VWCE HGNC:26487 11 61258286 61295316 protein_coding
ENSG00000068489 PRR11 HGNC:25619 17 59155732 59206709 protein_coding
ENSG00000111247 RAD51AP1 HGNC:16956 12 4538798 4560047 protein_coding
ENSG00000231925 TAPBP HGNC:11566 6 33299694 33314387 protein_coding
ENSG00000185924 RTN4RL1 HGNC:21329 17 1934677 2025334 protein_coding
ENSG00000167986 DDB1 HGNC:2717 11 61299451 61342596 protein_coding
ENSG00000108963 DPH1 HGNC:3003 17 2030137 2043898 protein_coding
ENSG00000049167 ERCC8 HGNC:3439 5 60866454 60945073 protein_coding
ENSG00000218819 TDRD15 HGNC:45037 2 21123968 21144368 protein_coding
ENSG00000104824 HNRNPL HGNC:5045 19 38836370 38852347 protein_coding
ENSG00000144199 FAHD2B HGNC:25318 2 97083583 97094882 protein_coding
ENSG00000135976 ANKRD36 HGNC:24079 2 97113153 97264521 protein_coding
ENSG00000236104 ZBTB22 HGNC:13085 6 33314406 33317942 protein_coding
ENSG00000127241 MASP1 HGNC:6901 3 187217282 187291980 protein_coding
ENSG00000204209 DAXX HGNC:2681 6 33318558 33323016 protein_coding
ENSG00000198015 MRPL42 HGNC:14493 12 93467514 93516214 protein_coding
ENSG00000262664 OVCA2 HGNC:24203 17 2042022 2043425 protein_coding
ENSG00000177374 HIC1 HGNC:4909 17 2054154 2063241 protein_coding
ENSG00000186723 OR10H1 HGNC:8172 19 15804549 15815664 protein_coding
ENSG00000127515 OR7A10 HGNC:8356 19 14840466 14848922 protein_coding
ENSG00000160113 NR2F6 HGNC:7977 19 17231883 17245919 protein_coding
ENSG00000070366 SMG6 HGNC:17809 17 2059839 2303785 protein_coding
ENSG00000105619 TFPT HGNC:13630 19 54107020 54115657 protein_coding
ENSG00000128656 CHN1 HGNC:1943 2 174798809 175005381 protein_coding
ENSG00000185480 PARPBP HGNC:26074 12 102120183 102197520 protein_coding
ENSG00000181781 ODF3L2 HGNC:26841 19 463346 474983 protein_coding
ENSG00000286920 SMIM40 HGNC:54073 6 33323628 33329279 protein_coding
ENSG00000130202 NECTIN2 HGNC:9707 19 44846175 44889223 protein_coding
ENSG00000204695 OR14J1 HGNC:13971 6 29301701 29313017 protein_coding
ENSG00000187098 MITF HGNC:7105 3 69739464 69968336 protein_coding
ENSG00000044090 CUL7 HGNC:21024 6 43037617 43053943 protein_coding
ENSG00000169231 THBS3 HGNC:11787 1 155195588 155209051 protein_coding
ENSG00000145734 BDP1 HGNC:13652 5 71455651 71567820 protein_coding
ENSG00000130204 TOMM40 HGNC:18001 19 44890569 44903689 protein_coding
ENSG00000121314 TAS2R8 HGNC:14915 12 10806051 10807286 protein_coding
ENSG00000119242 CCDC92 HGNC:29563 12 123918660 123972831 protein_coding
ENSG00000137204 SLC22A7 HGNC:10971 6 43295694 43305538 protein_coding
ENSG00000129317 PUS7L HGNC:25276 12 43718992 43758793 protein_coding
ENSG00000167720 SRR HGNC:14398 17 2303383 2325260 protein_coding
ENSG00000130203 APOE HGNC:613 19 44905791 44909393 protein_coding
ENSG00000146215 CRIP3 HGNC:17751 6 43299710 43308826 protein_coding
ENSG00000130208 APOC1 HGNC:607 19 44914247 44919349 protein_coding
ENSG00000164326 CARTPT HGNC:24323 5 71719275 71721048 protein_coding
ENSG00000167721 TSR1 HGNC:25542 17 2322396 2336657 protein_coding
ENSG00000164334 FAM170A HGNC:27963 5 119629559 119635822 protein_coding
ENSG00000197594 ENPP1 HGNC:3356 6 131808016 131895155 protein_coding
ENSG00000152256 PDK1 HGNC:8809 2 172555373 172608669 protein_coding
ENSG00000267467 APOC4 HGNC:611 19 44942237 44945496 protein_coding
ENSG00000111665 CDCA3 HGNC:14624 12 6844793 6851292 protein_coding
ENSG00000224916 APOC4-APOC2 HGNC:44426 19 44942238 44949565 protein_coding
ENSG00000234906 APOC2 HGNC:609 19 44946035 44949565 protein_coding
ENSG00000133835 HSD17B4 HGNC:5213 5 119452465 119637199 protein_coding
ENSG00000104853 CLPTM1 HGNC:2087 19 44954585 44993341 protein_coding
ENSG00000008283 CYB561 HGNC:2571 17 63432304 63446354 protein_coding
ENSG00000177628 GBA HGNC:4177 1 155234452 155244699 protein_coding
ENSG00000111671 SPSB2 HGNC:29522 12 6870935 6889358 protein_coding
ENSG00000177575 CD163 HGNC:1631 12 7470811 7503893 protein_coding
ENSG00000237649 KIFC1 HGNC:6389 6 33391823 33409896 protein_coding
ENSG00000080293 SCTR HGNC:10608 2 119439843 119525301 protein_coding
ENSG00000091513 TF HGNC:11740 3 133746040 133796641 protein_coding
ENSG00000143870 PDIA6 HGNC:30168 2 10783391 10837977 protein_coding
ENSG00000112511 PHF1 HGNC:8919 6 33410399 33416453 protein_coding
ENSG00000197857 ZNF44 HGNC:13110 19 12224686 12294883 protein_coding
ENSG00000160767 FAM189B HGNC:1233 1 155247205 155255483 protein_coding
ENSG00000159640 ACE HGNC:2707 17 63477061 63498380 protein_coding
ENSG00000188868 ZNF563 HGNC:30498 19 12317477 12333720 protein_coding
ENSG00000198342 ZNF442 HGNC:20877 19 12345944 12365905 protein_coding
ENSG00000174640 SLCO2A1 HGNC:10955 3 133932701 134052184 protein_coding
ENSG00000196466 ZNF799 HGNC:28071 19 12390016 12401271 protein_coding
ENSG00000196876 SCN8A HGNC:10596 12 51590266 51812864 protein_coding
ENSG00000180855 ZNF443 HGNC:20878 19 12429706 12441021 protein_coding
ENSG00000242852 ZNF709 HGNC:20629 19 12461184 12513854 protein_coding
ENSG00000116521 SCAMP3 HGNC:10565 1 155255979 155262430 protein_coding
ENSG00000144867 SRPRB HGNC:24085 3 133784023 133825772 protein_coding
ENSG00000105607 GCDH HGNC:4189 19 12891160 12914207 protein_coding
ENSG00000112514 CUTA HGNC:21101 6 33416442 33418317 protein_coding
ENSG00000176444 CLK2 HGNC:2069 1 155262868 155278491 protein_coding
ENSG00000114861 FOXP1 HGNC:3823 3 70954708 71583989 protein_coding
ENSG00000149476 TKFC HGNC:24552 11 61333220 61353295 protein_coding
ENSG00000161860 SYCE2 HGNC:27411 19 12898786 12919293 protein_coding
ENSG00000173826 KCNH6 HGNC:18862 17 63523334 63548977 protein_coding
ENSG00000142405 NLRP12 HGNC:22938 19 53793741 53824394 protein_coding
ENSG00000143630 HCN3 HGNC:19183 1 155277463 155289848 protein_coding
ENSG00000115275 MOGS HGNC:24862 2 74461057 74465410 protein_coding
ENSG00000143627 PKLR HGNC:9020 1 155289293 155301438 protein_coding
ENSG00000162144 CYB561A3 HGNC:23014 11 61348754 61362283 protein_coding
ENSG00000115523 GNLY HGNC:4414 2 85685175 85698852 protein_coding
ENSG00000197283 SYNGAP1 HGNC:11497 6 33419661 33453689 protein_coding
ENSG00000162594 IL23R HGNC:19100 1 67138907 67259979 protein_coding
ENSG00000136485 DCAF7 HGNC:30915 17 63550477 63594279 protein_coding
ENSG00000179820 MYADM HGNC:7544 19 53864763 53876435 protein_coding
ENSG00000198909 MAP3K3 HGNC:6855 17 63622415 63696305 protein_coding
ENSG00000244474 UGT1A4 HGNC:12536 2 233718736 233773300 protein_coding
ENSG00000126583 PRKCG HGNC:9402 19 53879190 53907652 protein_coding
ENSG00000197721 CR1L HGNC:2335 1 207645113 207738416 protein_coding
ENSG00000149483 TMEM138 HGNC:26944 11 61362344 61369509 protein_coding
ENSG00000183735 TBK1 HGNC:11584 12 64452090 64502114 protein_coding
ENSG00000117335 CD46 HGNC:6953 1 207752054 207795513 protein_coding
ENSG00000115415 STAT1 HGNC:11362 2 190908460 191020960 protein_coding
ENSG00000187049 TMEM216 HGNC:25018 11 61392360 61398863 protein_coding
ENSG00000105605 CACNG7 HGNC:13626 19 53909278 53943950 protein_coding
ENSG00000154153 RETREG1 HGNC:25964 5 16473038 16617101 protein_coding
ENSG00000149532 CPSF7 HGNC:30098 11 61402641 61430031 protein_coding
ENSG00000142408 CACNG8 HGNC:13628 19 53962937 53990215 protein_coding
ENSG00000130433 CACNG6 HGNC:13625 19 53991637 54012666 protein_coding
ENSG00000189068 VSTM1 HGNC:29455 19 54040825 54063953 protein_coding
ENSG00000083312 TNPO1 HGNC:6401 5 72816312 72916733 protein_coding
ENSG00000136490 LIMD2 HGNC:28142 17 63695888 63701172 protein_coding
ENSG00000105643 ARRDC2 HGNC:25225 19 18001132 18014102 protein_coding
ENSG00000213588 ZBTB9 HGNC:28323 6 33453970 33457544 protein_coding
ENSG00000120253 NUP43 HGNC:21182 6 149724315 149749665 protein_coding
ENSG00000230522 MBD3L2 HGNC:18532 19 7049321 7051735 protein_coding
ENSG00000237247 MBD3L5 HGNC:37204 19 7030578 7033011 protein_coding
ENSG00000108424 KPNB1 HGNC:6400 17 47649476 47685505 protein_coding
ENSG00000105325 FZR1 HGNC:24824 19 3506311 3538334 protein_coding
ENSG00000120265 PCMT1 HGNC:8728 6 149749443 149811420 protein_coding
ENSG00000153179 RASSF3 HGNC:14271 12 64507001 64697564 protein_coding
ENSG00000164520 RAET1E HGNC:16793 6 149883375 149898102 protein_coding
ENSG00000167985 SDHAF2 HGNC:26034 11 61430042 61446733 protein_coding
ENSG00000135677 GNS HGNC:4422 12 64713445 64759431 protein_coding
ENSG00000120256 LRP11 HGNC:16936 6 149818757 149864359 protein_coding
ENSG00000174059 CD34 HGNC:1662 1 207880972 207911402 protein_coding
ENSG00000161091 MFSD12 HGNC:28299 19 3538261 3574290 protein_coding
ENSG00000203722 RAET1G HGNC:16795 6 149916878 149923121 protein_coding
ENSG00000162148 PPP1R32 HGNC:28869 11 61481120 61490931 protein_coding
ENSG00000198933 TBKBP1 HGNC:30140 17 47694081 47712050 protein_coding
ENSG00000131015 ULBP2 HGNC:14894 6 149942014 149949235 protein_coding
ENSG00000213523 SRA1 HGNC:11281 5 140537340 140557677 protein_coding
ENSG00000112319 EYA4 HGNC:3522 6 133240514 133532128 protein_coding
ENSG00000142657 PGD HGNC:8891 1 10398592 10420511 protein_coding
ENSG00000043143 JADE2 HGNC:22984 5 134524312 134583230 protein_coding
ENSG00000073861 TBX21 HGNC:11599 17 47733236 47746122 protein_coding
ENSG00000064961 HMG20B HGNC:5002 19 3572777 3579088 protein_coding
ENSG00000006025 OSBPL7 HGNC:16387 17 47807372 47821834 protein_coding
ENSG00000251503 CENPS-CORT HGNC:38843 1 10430102 10452153 protein_coding
ENSG00000204950 LRRC10B HGNC:37215 11 61508749 61511018 protein_coding
ENSG00000149016 TUT1 HGNC:26184 11 62575045 62591637 protein_coding
ENSG00000175279 CENPS HGNC:23163 1 10430433 10442808 protein_coding
ENSG00000160049 DFFA HGNC:2772 1 10456522 10472529 protein_coding
ENSG00000120314 WDR55 HGNC:25971 5 140664868 140674124 protein_coding
ENSG00000149480 MTA2 HGNC:7411 11 62593214 62601865 protein_coding
ENSG00000179855 GIPC3 HGNC:18183 19 3585478 3593541 protein_coding
ENSG00000283288 SMIM33 HGNC:53645 5 139471004 139473700 protein_coding
ENSG00000158497 HMHB1 HGNC:29677 5 143812161 143820716 protein_coding
ENSG00000230561 CCDC192 HGNC:49566 5 127703391 127941507 protein_coding
ENSG00000007080 CCDC124 HGNC:25171 19 17933015 17943991 protein_coding
ENSG00000081985 IL12RB2 HGNC:5972 1 67307364 67398724 protein_coding
ENSG00000156076 WIF1 HGNC:18081 12 65050626 65121305 protein_coding
ENSG00000164509 IL31RA HGNC:18969 5 55851357 55922854 protein_coding
ENSG00000105642 KCNN1 HGNC:6290 19 17951293 18000085 protein_coding
ENSG00000174106 LEMD3 HGNC:28887 12 65169583 65248355 protein_coding
ENSG00000149499 EML3 HGNC:26666 11 62602218 62612775 protein_coding
ENSG00000159111 MRPL10 HGNC:14055 17 47823272 47831541 protein_coding
ENSG00000233276 GPX1 HGNC:4553 3 49357176 49358353 protein_coding
ENSG00000183397 C19orf71 HGNC:34496 19 3539171 3544030 protein_coding
ENSG00000105701 FKBP8 HGNC:3724 19 18531751 18544077 protein_coding
ENSG00000141294 LRRC46 HGNC:25047 17 47831634 47837719 protein_coding
ENSG00000242120 MDFIC2 HGNC:53442 3 70194479 70312638 protein_coding
ENSG00000153002 CPB1 HGNC:2299 3 148791102 148860187 protein_coding
ENSG00000073060 SCARB1 HGNC:1664 12 124776856 124882668 protein_coding
ENSG00000122188 LAX1 HGNC:26005 1 203765177 203776372 protein_coding
ENSG00000141295 SCRN2 HGNC:30381 17 47837692 47841289 protein_coding
ENSG00000257315 ZBED6 HGNC:33273 1 203795714 203854999 protein_coding
ENSG00000182004 SNRPE HGNC:11161 1 203861599 203871152 protein_coding
ENSG00000112280 COL9A1 HGNC:2217 6 70216040 70303084 protein_coding
ENSG00000130768 SMPDL3B HGNC:21416 1 27935000 27959157 protein_coding
ENSG00000174339 OR2Y1 HGNC:14837 5 180739123 180740058 protein_coding
ENSG00000173250 GPR151 HGNC:23624 5 146513144 146516190 protein_coding
ENSG00000144891 AGTR1 HGNC:336 3 148697784 148743008 protein_coding
ENSG00000113649 TCERG1 HGNC:15630 5 146447311 146511961 protein_coding
ENSG00000182481 KPNA2 HGNC:6395 17 68035636 68047364 protein_coding
ENSG00000163687 DNASE1L3 HGNC:2959 3 58192257 58214697 protein_coding
ENSG00000105700 KXD1 HGNC:28420 19 18557762 18569387 protein_coding
ENSG00000158156 XKR8 HGNC:25508 1 27959588 27968093 protein_coding
ENSG00000261371 PECAM1 HGNC:8823 17 64319415 64413776 protein_coding
ENSG00000182118 FAM89A HGNC:25057 1 231018958 231040254 protein_coding
ENSG00000163686 ABHD6 HGNC:21398 3 58237532 58295693 protein_coding
ENSG00000143633 C1orf131 HGNC:25332 1 231223763 231241187 protein_coding
ENSG00000271605 MILR1 HGNC:27570 17 64449037 64468643 protein_coding
ENSG00000149489 ROM1 HGNC:10254 11 62611722 62615116 protein_coding
ENSG00000163684 RPP14 HGNC:30327 3 58306245 58324695 protein_coding
ENSG00000149541 B3GAT3 HGNC:923 11 62615296 62622154 protein_coding
ENSG00000221983 UBA52 HGNC:12458 19 18571730 18577550 protein_coding
ENSG00000132773 TOE1 HGNC:15954 1 45340052 45343973 protein_coding
ENSG00000168297 PXK HGNC:23326 3 58332880 58426127 protein_coding
ENSG00000256525 POLG2 HGNC:9180 17 64477785 64497054 protein_coding
ENSG00000150991 UBC HGNC:12468 12 124911604 124917368 protein_coding
ENSG00000070759 TESK2 HGNC:11732 1 45343883 45491163 protein_coding
ENSG00000089597 GANAB HGNC:4138 11 62624826 62646726 protein_coding
ENSG00000204956 PCDHGA1 HGNC:8696 5 141330514 141512975 protein_coding
ENSG00000081853 PCDHGA2 HGNC:8700 5 141338760 141512975 protein_coding
ENSG00000280670 CCDC163 HGNC:27003 1 45493866 45500079 protein_coding
ENSG00000254245 PCDHGA3 HGNC:8701 5 141343829 141512975 protein_coding
ENSG00000258890 CEP95 HGNC:25141 17 64506865 64542461 protein_coding
ENSG00000254221 PCDHGB1 HGNC:8708 5 141350099 141512975 protein_coding
ENSG00000262576 PCDHGA4 HGNC:8702 5 141355021 141512975 protein_coding
ENSG00000185432 METTL7A HGNC:24550 12 50923472 50932510 protein_coding
ENSG00000115839 RAB3GAP1 HGNC:17063 2 135052292 135176394 protein_coding
ENSG00000253910 PCDHGB2 HGNC:8709 5 141359994 141512975 protein_coding
ENSG00000214511 HIGD1C HGNC:28044 12 50953922 50970506 protein_coding
ENSG00000253485 PCDHGA5 HGNC:8703 5 141364162 141512975 protein_coding
ENSG00000006016 CRLF1 HGNC:2364 19 18572220 18607741 protein_coding
ENSG00000262209 PCDHGB3 HGNC:8710 5 141370242 141512975 protein_coding
ENSG00000132763 MMACHC HGNC:24525 1 45500300 45513382 protein_coding
ENSG00000253731 PCDHGA6 HGNC:8704 5 141373891 141512975 protein_coding
ENSG00000253537 PCDHGA7 HGNC:8705 5 141382739 141512975 protein_coding
ENSG00000050426 LETMD1 HGNC:24241 12 51047962 51060424 protein_coding
ENSG00000006015 REX1BD HGNC:26098 19 18588685 18592337 protein_coding
ENSG00000253953 PCDHGB4 HGNC:8711 5 141387698 141512975 protein_coding
ENSG00000253767 PCDHGA8 HGNC:8706 5 141390157 141512975 protein_coding
ENSG00000261934 PCDHGA9 HGNC:8707 5 141402778 141512975 protein_coding
